x,y,threat
-3.1,2.1,1.02785
-3,2.1,1.03805
-2.9,2.1,1.05155
-2.8,2.1,1.06922
-2.7,2.1,1.09213
-2.6,2.1,1.12153
-2.5,2.1,1.15885
-2.4,2.1,1.20575
-2.3,2.1,1.26405
-2.2,2.1,1.33577
-2.1,2.1,1.42302
-2,2.1,1.52804
-1.9,2.1,1.65304
-1.8,2.1,1.80017
-1.7,2.1,1.97137
-1.6,2.1,2.1683
-1.5,2.1,2.39216
-1.4,2.1,2.64361
-1.3,2.1,2.92261
-1.2,2.1,3.22843
-1.1,2.1,3.55962
-1,2.1,3.9142
-0.9,2.1,4.29007
-0.8,2.1,4.68555
-0.7,2.1,5.10028
-0.6,2.1,5.53608
-0.5,2.1,5.99757
-0.4,2.1,6.492
-0.3,2.1,7.0276
-0.2,2.1,7.6103
-0.1,2.1,8.23875
0,2.1,8.89897
0.1,2.1,9.5604
0.2,2.1,10.1756
0.3,2.1,10.685
0.4,2.1,11.0272
0.5,2.1,11.1516
0.6,2.1,11.0308
0.7,2.1,10.6679
0.8,2.1,10.0968
0.9,2.1,9.37408
1,2.1,8.56738
1.1,2.1,7.74158
1.2,2.1,6.94861
1.3,2.1,6.22224
1.4,2.1,5.57815
1.5,2.1,5.01783
1.6,2.1,4.53398
1.7,2.1,4.11568
1.8,2.1,3.75197
1.9,2.1,3.43376
2,2.1,3.15431
2.1,2.1,2.90886
2.2,2.1,2.694
2.3,2.1,2.50697
2.4,2.1,2.34528
2.5,2.1,2.2064
2.6,2.1,2.0877
2.7,2.1,1.98649
2.8,2.1,1.90005
2.9,2.1,1.82579
3,2.1,1.76127
3.1,2.1,1.70432
3.2,2.1,1.65307
3.3,2.1,1.60597
3.4,2.1,1.5618
3.5,2.1,1.51969
3.6,2.1,1.47902
3.7,2.1,1.43947
3.8,2.1,1.40089
3.9,2.1,1.36332
4,2.1,1.3269
4.1,2.1,1.29185
4.2,2.1,1.25843
4.3,2.1,1.22687
4.4,2.1,1.1974
4.5,2.1,1.1702
4.6,2.1,1.14539
4.7,2.1,1.12303
4.8,2.1,1.10311
4.9,2.1,1.08559
5,2.1,1.07035
-5,2.2,1.00004
-4.9,2.2,1.00005
-4.8,2.2,1.00007
-4.7,2.2,1.00009
-4.6,2.2,1.00013
-4.5,2.2,1.00019
-4.4,2.2,1.00027
-4.3,2.2,1.00039
-4.2,2.2,1.00057
-4.1,2.2,1.00083
-4,2.2,1.00121
-3.9,2.2,1.00177
-3.8,2.2,1.00256
-3.7,2.2,1.0037
-3.6,2.2,1.00531
-3.5,2.2,1.00757
-3.4,2.2,1.01072
-3.3,2.2,1.01504
-3.2,2.2,1.02094
-3.1,2.2,1.02891
-3,2.2,1.03955
-2.9,2.2,1.05363
-2.8,2.2,1.07208
-2.7,2.2,1.09599
-2.6,2.2,1.12667
-2.5,2.2,1.16562
-2.4,2.2,1.21455
-2.3,2.2,1.27539
-2.2,2.2,1.35022
-2.1,2.2,1.44126
-2,2.2,1.55083
-1.9,2.2,1.68125
-1.8,2.2,1.83475
-1.7,2.2,2.01337
-1.6,2.2,2.21883
-1.5,2.2,2.45239
-1.4,2.2,2.71473
-1.3,2.2,3.00581
-1.2,2.2,3.32488
-1.1,2.2,3.67042
-1,2.2,4.0404
-0.9,2.2,4.43262
-0.8,2.2,4.84541
-0.7,2.2,5.27846
-0.6,2.2,5.73381
-0.5,2.2,6.21646
-0.4,2.2,6.73419
-0.3,2.2,7.29586
-0.2,2.2,7.90783
-0.1,2.2,8.56878
0,2.2,9.264
0.1,2.2,9.9612
0.2,2.2,10.6101
0.3,2.2,11.1479
0.4,2.2,11.5092
0.5,2.2,11.6406
0.6,2.2,11.513
0.7,2.2,11.1295
0.8,2.2,10.5258
0.9,2.2,9.76193
1,2.2,8.9091
1.1,2.2,8.0359
1.2,2.2,7.19718
1.3,2.2,6.42855
1.4,2.2,5.7465
1.5,2.2,5.15248
1.6,2.2,4.63872
1.7,2.2,4.19363
1.8,2.2,3.80561
1.9,2.2,3.46512
2,2.2,3.1651
2.1,2.2,2.90068
2.2,2.2,2.6684
2.3,2.2,2.46555
2.4,2.2,2.28968
2.5,2.2,2.13834
2.6,2.2,2.00897
2.7,2.2,1.89889
2.8,2.2,1.80541
2.9,2.2,1.72591
3,2.2,1.65792
3.1,2.2,1.59919
3.2,2.2,1.54773
3.3,2.2,1.50189
3.4,2.2,1.4603
3.5,2.2,1.4219
3.6,2.2,1.38591
3.7,2.2,1.35181
3.8,2.2,1.31927
3.9,2.2,1.28813
4,2.2,1.25838
4.1,2.2,1.23005
4.2,2.2,1.20327
4.3,2.2,1.17814
4.4,2.2,1.15479
4.5,2.2,1.13332
4.6,2.2,1.11379
4.7,2.2,1.09622
4.8,2.2,1.0806
4.9,2.2,1.06687
5,2.2,1.05495
-5,2.3,1.00002
-4.9,2.3,1.00003
-4.8,2.3,1.00005
-4.7,2.3,1.00007
-4.6,2.3,1.00011
-4.5,2.3,1.00016
-4.4,2.3,1.00024
-4.3,2.3,1.00037
-4.2,2.3,1.00055
-4.1,2.3,1.00081
-4,2.3,1.0012
-3.9,2.3,1.00177
-3.8,2.3,1.00259
-3.7,2.3,1.00376
-3.6,2.3,1.00543
-3.5,2.3,1.00776
-3.4,2.3,1.01101
-3.3,2.3,1.01549
-3.2,2.3,1.02159
-3.1,2.3,1.02984
-3,2.3,1.04085
-2.9,2.3,1.05543
-2.8,2.3,1.07452
-2.7,2.3,1.09926
-2.6,2.3,1.13101
-2.5,2.3,1.17132
-2.4,2.3,1.22197
-2.3,2.3,1.28493
-2.2,2.3,1.36236
-2.1,2.3,1.45658
-2,2.3,1.56997
-1.9,2.3,1.70493
-1.8,2.3,1.86378
-1.7,2.3,2.04862
-1.6,2.3,2.26124
-1.5,2.3,2.50293
-1.4,2.3,2.77439
-1.3,2.3,3.07561
-1.2,2.3,3.40579
-1.1,2.3,3.76336
-1,2.3,4.14624
-0.9,2.3,4.55217
-0.8,2.3,4.97943
-0.7,2.3,5.42777
-0.6,2.3,5.89935
-0.5,2.3,6.39949
-0.4,2.3,6.93635
-0.3,2.3,7.51925
-0.2,2.3,8.15488
-0.1,2.3,8.84193
0,2.3,9.56509
0.1,2.3,10.2907
0.2,2.3,10.9663
0.3,2.3,11.5263
0.4,2.3,11.9026
0.5,2.3,12.0393
0.6,2.3,11.906
0.7,2.3,11.5059
0.8,2.3,10.8761
0.9,2.3,10.0792
1,2.3,9.18938
1.1,2.3,8.27815
1.2,2.3,7.40261
1.3,2.3,6.59986
1.4,2.3,5.88702
1.5,2.3,5.26555
1.6,2.3,4.72731
1.7,2.3,4.2602
1.8,2.3,3.85216
1.9,2.3,3.49327
2,2.3,3.17627
2.1,2.3,2.89618
2.2,2.3,2.6495
2.3,2.3,2.43358
2.4,2.3,2.24601
2.5,2.3,2.08439
2.6,2.3,1.9462
2.7,2.3,1.8288
2.8,2.3,1.72951
2.9,2.3,1.64567
3,2.3,1.57478
3.1,2.3,1.51453
3.2,2.3,1.46286
3.3,2.3,1.41799
3.4,2.3,1.37843
3.5,2.3,1.343
3.6,2.3,1.31077
3.7,2.3,1.28105
3.8,2.3,1.25338
3.9,2.3,1.22743
4,2.3,1.20305
4.1,2.3,1.18016
4.2,2.3,1.15873
4.3,2.3,1.13879
4.4,2.3,1.12038
4.5,2.3,1.10353
4.6,2.3,1.08826
4.7,2.3,1.07457
4.8,2.3,1.06242
4.9,2.3,1.05176
5,2.3,1.04252
-5,2.4,1.00002
-4.9,2.4,1.00003
-4.8,2.4,1.00004
-4.7,2.4,1.00007
-4.6,2.4,1.0001
-4.5,2.4,1.00015
-4.4,2.4,1.00023
-4.3,2.4,1.00035
-4.2,2.4,1.00054
-4.1,2.4,1.00081
-4,2.4,1.0012
-3.9,2.4,1.00179
-3.8,2.4,1.00262
-3.7,2.4,1.00383
-3.6,2.4,1.00553
-3.5,2.4,1.00793
-3.4,2.4,1.01127
-3.3,2.4,1.01586
-3.2,2.4,1.02213
-3.1,2.4,1.03059
-3,2.4,1.04189
-2.9,2.4,1.05686
-2.8,2.4,1.07645
-2.7,2.4,1.10185
-2.6,2.4,1.13444
-2.5,2.4,1.17582
-2.4,2.4,1.2278
-2.3,2.4,1.29243
-2.2,2.4,1.37191
-2.1,2.4,1.46861
-2,2.4,1.585
-1.9,2.4,1.72352
-1.8,2.4,1.88657
-1.7,2.4,2.07629
-1.6,2.4,2.29451
-1.5,2.4,2.54258
-1.4,2.4,2.82121
-1.3,2.4,3.13038
-1.2,2.4,3.46927
-1.1,2.4,3.83628
-1,2.4,4.22926
-0.9,2.4,4.64591
-0.8,2.4,5.08446
-0.7,2.4,5.54466
-0.6,2.4,6.02877
-0.5,2.4,6.54223
-0.4,2.4,7.09349
-0.3,2.4,7.69211
-0.2,2.4,8.345
-0.1,2.4,9.05082
0,2.4,9.79382
0.1,2.4,10.5394
0.2,2.4,11.2336
0.3,2.4,11.8089
0.4,2.4,12.1953
0.5,2.4,12.3352
0.6,2.4,12.1973
0.7,2.4,11.7851
0.8,2.4,11.1364
0.9,2.4,10.3157
1,2.4,9.39922
1.1,2.4,8.46043
1.2,2.4,7.55806
1.3,2.4,6.73021
1.4,2.4,5.99447
1.5,2.4,5.35234
1.6,2.4,4.79546
1.7,2.4,4.3114
1.8,2.4,3.88781
1.9,2.4,3.51454
2,2.4,3.18421
2.1,2.4,2.89176
2.2,2.4,2.63374
2.3,2.4,2.40749
2.4,2.4,2.21068
2.5,2.4,2.04094
2.6,2.4,1.89579
2.7,2.4,1.7726
2.8,2.4,1.66871
2.9,2.4,1.58145
3,2.4,1.50828
3.1,2.4,1.44685
3.2,2.4,1.39502
3.3,2.4,1.35094
3.4,2.4,1.31303
3.5,2.4,1.27998
3.6,2.4,1.25075
3.7,2.4,1.22455
3.8,2.4,1.20076
3.9,2.4,1.17896
4,2.4,1.15888
4.1,2.4,1.14031
4.2,2.4,1.12316
4.3,2.4,1.10737
4.4,2.4,1.09291
4.5,2.4,1.07975
4.6,2.4,1.06789
4.7,2.4,1.05728
4.8,2.4,1.0479
4.9,2.4,1.03969
5,2.4,1.03258
-5,2.5,1.00002
-4.9,2.5,1.00002
-4.8,2.5,1.00004
-4.7,2.5,1.00006
-4.6,2.5,1.0001
-4.5,2.5,1.00015
-4.4,2.5,1.00023
-4.3,2.5,1.00035
-4.2,2.5,1.00054
-4.1,2.5,1.00081
-4,2.5,1.00121
-3.9,2.5,1.0018
-3.8,2.5,1.00266
-3.7,2.5,1.00388
-3.6,2.5,1.00562
-3.5,2.5,1.00806
-3.4,2.5,1.01145
-3.3,2.5,1.01613
-3.2,2.5,1.02251
-3.1,2.5,1.03112
-3,2.5,1.04263
-2.9,2.5,1.05786
-2.8,2.5,1.07781
-2.7,2.5,1.10368
-2.6,2.5,1.13685
-2.5,2.5,1.17898
-2.4,2.5,1.2319
-2.3,2.5,1.29769
-2.2,2.5,1.37861
-2.1,2.5,1.47706
-2,2.5,1.59554
-1.9,2.5,1.73657
-1.8,2.5,1.90256
-1.7,2.5,2.0957
-1.6,2.5,2.31787
-1.5,2.5,2.57041
-1.4,2.5,2.85407
-1.3,2.5,3.16881
-1.2,2.5,3.51381
-1.1,2.5,3.88743
-1,2.5,4.28748
-0.9,2.5,4.7116
-0.8,2.5,5.15798
-0.7,2.5,5.62633
-0.6,2.5,6.1189
-0.5,2.5,6.64118
-0.4,2.5,7.20167
-0.3,2.5,7.81002
-0.2,2.5,8.4732
-0.1,2.5,9.18979
0,2.5,9.94379
0.1,2.5,10.7001
0.2,2.5,11.4039
0.3,2.5,11.9869
0.4,2.5,12.378
0.5,2.5,12.5189
0.6,2.5,12.3777
0.7,2.5,11.958
0.8,2.5,11.2983
0.9,2.5,10.4638
1,2.5,9.53172
1.1,2.5,8.57669
1.2,2.5,7.6582
1.3,2.5,6.8149
1.4,2.5,6.06466
1.5,2.5,5.40904
1.6,2.5,4.83963
1.7,2.5,4.34388
1.8,2.5,3.90934
1.9,2.5,3.52578
2,2.5,3.18579
2.1,2.5,2.88434
2.2,2.5,2.61799
2.3,2.5,2.38414
2.4,2.5,2.18051
2.5,2.5,2.00476
2.6,2.5,1.85446
2.7,2.5,1.72701
2.8,2.5,1.61973
2.9,2.5,1.52998
3,2.5,1.45518
3.1,2.5,1.39295
3.2,2.5,1.34111
3.3,2.5,1.29774
3.4,2.5,1.26119
3.5,2.5,1.23007
3.6,2.5,1.20326
3.7,2.5,1.17985
3.8,2.5,1.15916
3.9,2.5,1.14066
4,2.5,1.12397
4.1,2.5,1.10884
4.2,2.5,1.09507
4.3,2.5,1.08256
4.4,2.5,1.07121
4.5,2.5,1.06097
4.6,2.5,1.0518
4.7,2.5,1.04364
4.8,2.5,1.03644
4.9,2.5,1.03017
5,2.5,1.02474
-5,2.6,1.00001
-4.9,2.6,1.00002
-4.8,2.6,1.00004
-4.7,2.6,1.00006
-4.6,2.6,1.00009
-4.5,2.6,1.00015
-4.4,2.6,1.00023
-4.3,2.6,1.00035
-4.2,2.6,1.00054
-4.1,2.6,1.00081
-4,2.6,1.00122
-3.9,2.6,1.00181
-3.8,2.6,1.00268
-3.7,2.6,1.00391
-3.6,2.6,1.00566
-3.5,2.6,1.00813
-3.4,2.6,1.01155
-3.3,2.6,1.01628
-3.2,2.6,1.02272
-3.1,2.6,1.03141
-3,2.6,1.04304
-2.9,2.6,1.05842
-2.8,2.6,1.07857
-2.7,2.6,1.10468
-2.6,2.6,1.13818
-2.5,2.6,1.18072
-2.4,2.6,1.23416
-2.3,2.6,1.30059
-2.2,2.6,1.3823
-2.1,2.6,1.48171
-2,2.6,1.60135
-1.9,2.6,1.74376
-1.8,2.6,1.91136
-1.7,2.6,2.1064
-1.6,2.6,2.33073
-1.5,2.6,2.58574
-1.4,2.6,2.87216
-1.3,2.6,3.18998
-1.2,2.6,3.53833
-1.1,2.6,3.91558
-1,2.6,4.31949
-0.9,2.6,4.74766
-0.8,2.6,5.19822
-0.7,2.6,5.6708
-0.6,2.6,6.16756
-0.5,2.6,6.69389
-0.4,2.6,7.25818
-0.3,2.6,7.86998
-0.2,2.6,8.53613
-0.1,2.6,9.25511
0,2.6,10.0109
0.1,2.6,10.7682
0.2,2.6,11.4724
0.3,2.6,12.0551
0.4,2.6,12.4453
0.5,2.6,12.5847
0.6,2.6,12.4415
0.7,2.6,12.0193
0.8,2.6,11.3566
0.9,2.6,10.5186
1,2.6,9.58253
1.1,2.6,8.62297
1.2,2.6,7.69945
1.3,2.6,6.85067
1.4,2.6,6.09459
1.5,2.6,5.43286
1.6,2.6,4.85716
1.7,2.6,4.35506
1.8,2.6,3.91419
1.9,2.6,3.52443
2,2.6,3.17846
2.1,2.6,2.87131
2.2,2.6,2.59962
2.3,2.6,2.36085
2.4,2.6,2.15276
2.5,2.6,1.97309
2.6,2.6,1.81941
2.7,2.6,1.68917
2.8,2.6,1.5797
2.9,2.6,1.48838
3,2.6,1.41261
3.1,2.6,1.35001
3.2,2.6,1.29836
3.3,2.6,1.2557
3.4,2.6,1.22034
3.5,2.6,1.19083
3.6,2.6,1.16598
3.7,2.6,1.14482
3.8,2.6,1.12658
3.9,2.6,1.11068
4,2.6,1.09667
4.1,2.6,1.08423
4.2,2.6,1.07312
4.3,2.6,1.06317
4.4,2.6,1.05426
4.5,2.6,1.04631
4.6,2.6,1.03923
4.7,2.6,1.03298
4.8,2.6,1.0275
4.9,2.6,1.02273
5,2.6,1.01862
-5,2.7,1.00001
-4.9,2.7,1.00002
-4.8,2.7,1.00004
-4.7,2.7,1.00006
-4.6,2.7,1.00009
-4.5,2.7,1.00015
-4.4,2.7,1.00023
-4.3,2.7,1.00035
-4.2,2.7,1.00053
-4.1,2.7,1.00081
-4,2.7,1.00122
-3.9,2.7,1.00181
-3.8,2.7,1.00268
-3.7,2.7,1.00391
-3.6,2.7,1.00567
-3.5,2.7,1.00814
-3.4,2.7,1.01157
-3.3,2.7,1.0163
-3.2,2.7,1.02275
-3.1,2.7,1.03146
-3,2.7,1.0431
-2.9,2.7,1.05851
-2.8,2.7,1.07868
-2.7,2.7,1.10484
-2.6,2.7,1.13839
-2.5,2.7,1.181
-2.4,2.7,1.23452
-2.3,2.7,1.30105
-2.2,2.7,1.38289
-2.1,2.7,1.48246
-2,2.7,1.60228
-1.9,2.7,1.74491
-1.8,2.7,1.91277
-1.7,2.7,2.10811
-1.6,2.7,2.33279
-1.5,2.7,2.58819
-1.4,2.7,2.87506
-1.3,2.7,3.19336
-1.2,2.7,3.54223
-1.1,2.7,3.92004
-1,2.7,4.32451
-0.9,2.7,4.7532
-0.8,2.7,5.20418
-0.7,2.7,5.67696
-0.6,2.7,6.17354
-0.5,2.7,6.69907
-0.4,2.7,7.26165
-0.3,2.7,7.87052
-0.2,2.7,8.53225
-0.1,2.7,9.24519
0,2.7,9.9934
0.1,2.7,10.7421
0.2,2.7,11.4374
0.3,2.7,12.0118
0.4,2.7,12.3954
0.5,2.7,12.5309
0.6,2.7,12.3871
0.7,2.7,11.9673
0.8,2.7,11.3097
0.9,2.7,10.4785
1,2.7,9.54999
1.1,2.7,8.5976
1.2,2.7,7.68014
1.3,2.7,6.83586
1.4,2.7,6.08258
1.5,2.7,5.42208
1.6,2.7,4.84631
1.7,2.7,4.34315
1.8,2.7,3.90054
1.9,2.7,3.50863
2,2.7,3.16028
2.1,2.7,2.85066
2.2,2.7,2.57654
2.3,2.7,2.33544
2.4,2.7,2.12519
2.5,2.7,1.94359
2.6,2.7,1.78825
2.7,2.7,1.65665
2.8,2.7,1.54617
2.9,2.7,1.45417
3,2.7,1.37812
3.1,2.7,1.31559
3.2,2.7,1.26439
3.3,2.7,1.22252
3.4,2.7,1.18825
3.5,2.7,1.16013
3.6,2.7,1.13689
3.7,2.7,1.11754
3.8,2.7,1.10126
3.9,2.7,1.08742
4,2.7,1.07551
4.1,2.7,1.06517
4.2,2.7,1.05613
4.3,2.7,1.04818
4.4,2.7,1.04116
4.5,2.7,1.03497
4.6,2.7,1.02952
4.7,2.7,1.02475
4.8,2.7,1.02059
4.9,2.7,1.01699
5,2.7,1.0139
-5,2.8,1.00001
-4.9,2.8,1.00002
-4.8,2.8,1.00004
-4.7,2.8,1.00006
-4.6,2.8,1.00009
-4.5,2.8,1.00014
-4.4,2.8,1.00022
-4.3,2.8,1.00035
-4.2,2.8,1.00053
-4.1,2.8,1.0008
-4,2.8,1.00121
-3.9,2.8,1.0018
-3.8,2.8,1.00266
-3.7,2.8,1.00389
-3.6,2.8,1.00563
-3.5,2.8,1.00808
-3.4,2.8,1.01149
-3.3,2.8,1.01619
-3.2,2.8,1.0226
-3.1,2.8,1.03125
-3,2.8,1.04282
-2.9,2.8,1.05812
-2.8,2.8,1.07816
-2.7,2.8,1.10415
-2.6,2.8,1.13748
-2.5,2.8,1.1798
-2.4,2.8,1.23297
-2.3,2.8,1.29907
-2.2,2.8,1.38036
-2.1,2.8,1.47927
-2,2.8,1.59831
-1.9,2.8,1.73999
-1.8,2.8,1.90675
-1.7,2.8,2.10079
-1.6,2.8,2.32399
-1.5,2.8,2.57771
-1.4,2.8,2.86267
-1.3,2.8,3.17887
-1.2,2.8,3.52543
-1.1,2.8,3.9007
-1,2.8,4.30242
-0.9,2.8,4.7281
-0.8,2.8,5.17574
-0.7,2.8,5.6447
-0.6,2.8,6.13674
-0.5,2.8,6.65665
-0.4,2.8,7.21208
-0.3,2.8,7.81178
-0.2,2.8,8.4619
-0.1,2.8,9.16064
0,2.8,9.89233
0.1,2.8,10.6231
0.2,2.8,11.3005
0.3,2.8,11.859
0.4,2.8,12.2307
0.5,2.8,12.3601
0.6,2.8,12.2167
0.7,2.8,11.8042
0.8,2.8,11.1595
0.9,2.8,10.3451
1,2.8,9.43519
1.1,2.8,8.50127
1.2,2.8,7.60057
1.3,2.8,6.7704
1.4,2.8,6.02828
1.5,2.8,5.37613
1.6,2.8,4.80631
1.7,2.8,4.30723
1.8,2.8,3.86734
1.9,2.8,3.47718
2,2.8,3.12992
2.1,2.8,2.82097
2.2,2.8,2.54719
2.3,2.8,2.30626
2.4,2.8,2.09605
2.5,2.8,1.91442
2.6,2.8,1.75905
2.7,2.8,1.62746
2.8,2.8,1.51708
2.9,2.8,1.42531
3,2.8,1.34963
3.1,2.8,1.28765
3.2,2.8,1.23716
3.3,2.8,1.1962
3.4,2.8,1.16302
3.5,2.8,1.13613
3.6,2.8,1.11428
3.7,2.8,1.09642
3.8,2.8,1.08172
3.9,2.8,1.0695
4,2.8,1.05925
4.1,2.8,1.05055
4.2,2.8,1.04311
4.3,2.8,1.03669
4.4,2.8,1.03113
4.5,2.8,1.0263
4.6,2.8,1.0221
4.7,2.8,1.01846
4.8,2.8,1.01531
4.9,2.8,1.0126
5,2.8,1.01029
-5,2.9,1.00001
-4.9,2.9,1.00002
-4.8,2.9,1.00004
-4.7,2.9,1.00006
-4.6,2.9,1.00009
-4.5,2.9,1.00014
-4.4,2.9,1.00022
-4.3,2.9,1.00034
-4.2,2.9,1.00052
-4.1,2.9,1.00079
-4,2.9,1.00119
-3.9,2.9,1.00177
-3.8,2.9,1.00262
-3.7,2.9,1.00383
-3.6,2.9,1.00555
-3.5,2.9,1.00796
-3.4,2.9,1.01132
-3.3,2.9,1.01595
-3.2,2.9,1.02226
-3.1,2.9,1.03079
-3,2.9,1.04219
-2.9,2.9,1.05727
-2.8,2.9,1.07702
-2.7,2.9,1.10262
-2.6,2.9,1.13546
-2.5,2.9,1.17716
-2.4,2.9,1.22955
-2.3,2.9,1.29468
-2.2,2.9,1.37478
-2.1,2.9,1.47223
-2,2.9,1.58952
-1.9,2.9,1.72913
-1.8,2.9,1.89343
-1.7,2.9,2.08463
-1.6,2.9,2.30455
-1.5,2.9,2.55454
-1.4,2.9,2.83532
-1.3,2.9,3.14686
-1.2,2.9,3.48832
-1.1,2.9,3.85804
-1,2.9,4.25375
-0.9,2.9,4.67297
-0.8,2.9,5.11359
-0.7,2.9,5.57482
-0.6,2.9,6.0581
-0.5,2.9,6.56777
-0.4,2.9,7.11088
-0.3,2.9,7.6955
-0.2,2.9,8.32726
-0.1,2.9,9.00419
0,2.9,9.71107
0.1,2.9,10.4153
0.2,2.9,11.0666
0.3,2.9,11.6022
0.4,2.9,11.9572
0.5,2.9,12.0783
0.6,2.9,11.9367
0.7,2.9,11.5358
0.8,2.9,10.9113
0.9,2.9,10.1229
1,2.9,9.2419
1.1,2.9,8.33691
1.2,2.9,7.46289
1.3,2.9,6.65582
1.4,2.9,5.93268
1.5,2.9,5.29555
1.6,2.9,4.73736
1.7,2.9,4.24723
1.8,2.9,3.81427
1.9,2.9,3.42957
2,2.9,3.08671
2.1,2.9,2.78136
2.2,2.9,2.51058
2.3,2.9,2.27215
2.4,2.9,2.06404
2.5,2.9,1.88419
2.6,2.9,1.73033
2.7,2.9,1.60005
2.8,2.9,1.49083
2.9,2.9,1.40013
3,2.9,1.32546
3.1,2.9,1.26448
3.2,2.9,1.21502
3.3,2.9,1.17512
3.4,2.9,1.14305
3.5,2.9,1.11733
3.6,2.9,1.0967
3.7,2.9,1.0801
3.8,2.9,1.0667
3.9,2.9,1.05578
4,2.9,1.04683
4.1,2.9,1.03941
4.2,2.9,1.03321
4.3,2.9,1.02798
4.4,2.9,1.02353
4.5,2.9,1.01973
4.6,2.9,1.01648
4.7,2.9,1.0137
4.8,2.9,1.01132
4.9,2.9,1.00928
5,2.9,1.00756
-5,3,1.00001
-4.9,3,1.00002
-4.8,3,1.00003
-4.7,3,1.00006
-4.6,3,1.00009
-4.5,3,1.00014
-4.4,3,1.00022
-4.3,3,1.00033
-4.2,3,1.00051
-4.1,3,1.00077
-4,3,1.00116
-3.9,3,1.00173
-3.8,3,1.00256
-3.7,3,1.00374
-3.6,3,1.00542
-3.5,3,1.00778
-3.4,3,1.01106
-3.3,3,1.01559
-3.2,3,1.02176
-3.1,3,1.03009
-3,3,1.04123
-2.9,3,1.05597
-2.8,3,1.07527
-2.7,3,1.10029
-2.6,3,1.13238
-2.5,3,1.17314
-2.4,3,1.22434
-2.3,3,1.28799
-2.2,3,1.36627
-2.1,3,1.46151
-2,3,1.57614
-1.9,3,1.71258
-1.8,3,1.87315
-1.7,3,2.06001
-1.6,3,2.27494
-1.5,3,2.51925
-1.4,3,2.79366
-1.3,3,3.09812
-1.2,3,3.4318
-1.1,3,3.79308
-1,3,4.1797
-0.9,3,4.58915
-0.8,3,5.01926
-0.7,3,5.46905
-0.6,3,5.93961
-0.5,3,6.43473
-0.4,3,6.96072
-0.3,3,7.5249
-0.2,3,8.13223
-0.1,3,8.78056
0,3,9.45528
0.1,3,10.1254
0.2,3,10.7435
0.3,3,11.2501
0.4,3,11.5841
0.5,3,11.6953
0.6,3,11.5566
0.7,3,11.1714
0.8,3,10.5734
0.9,3,9.81919
1,3,8.97626
1.1,3,8.10949
1.2,3,7.27104
1.3,3,6.49509
1.4,3,5.79797
1.5,3,5.18192
1.6,3,4.64056
1.7,3,4.16384
1.8,3,3.7417
1.9,3,3.36591
2,3,3.03051
2.1,3,2.73151
2.2,3,2.46618
2.3,3,2.23243
2.4,3,2.02834
2.5,3,1.85193
2.6,3,1.701
2.7,3,1.57323
2.8,3,1.46615
2.9,3,1.37731
3,3,1.30427
3.1,3,1.24474
3.2,3,1.1966
3.3,3,1.15794
3.4,3,1.12706
3.5,3,1.10248
3.6,3,1.08297
3.7,3,1.06748
3.8,3,1.05516
3.9,3,1.04531
4,3,1.03739
4.1,3,1.03098
4.2,3,1.02573
4.3,3,1.02141
4.4,3,1.01782
4.5,3,1.0148
4.6,3,1.01227
4.7,3,1.01013
4.8,3,1.00833
4.9,3,1.0068
5,3,1.00552
-5,3.1,1.00001
-4.9,3.1,1.00002
-4.8,3.1,1.00003
-4.7,3.1,1.00005
-4.6,3.1,1.00008
-4.5,3.1,1.00013
-4.4,3.1,1.00021
-4.3,3.1,1.00032
-4.2,3.1,1.00049
-4.1,3.1,1.00075
-4,3.1,1.00113
-3.9,3.1,1.00168
-3.8,3.1,1.00248
-3.7,3.1,1.00363
-3.6,3.1,1.00525
-3.5,3.1,1.00754
-3.4,3.1,1.01072
-3.3,3.1,1.01511
-3.2,3.1,1.02109
-3.1,3.1,1.02917
-3,3.1,1.03997
-2.9,3.1,1.05425
-2.8,3.1,1.07296
-2.7,3.1,1.09721
-2.6,3.1,1.12833
-2.5,3.1,1.16783
-2.4,3.1,1.21746
-2.3,3.1,1.27916
-2.2,3.1,1.35504
-2.1,3.1,1.44737
-2,3.1,1.55848
-1.9,3.1,1.69074
-1.8,3.1,1.84639
-1.7,3.1,2.02752
-1.6,3.1,2.23586
-1.5,3.1,2.47269
-1.4,3.1,2.73868
-1.3,3.1,3.0338
-1.2,3.1,3.35723
-1.1,3.1,3.70738
-1,3.1,4.08203
-0.9,3.1,4.47866
-0.8,3.1,4.89503
-0.7,3.1,5.32998
-0.6,3.1,5.78419
-0.5,3.1,6.26087
-0.4,3.1,6.76551
-0.3,3.1,7.30454
-0.2,3.1,7.88222
-0.1,3.1,8.49619
0,3.1,9.13258
0.1,3.1,9.7624
0.2,3.1,10.3413
0.3,3.1,10.814
0.4,3.1,11.1236
0.5,3.1,11.2236
0.6,3.1,11.0889
0.7,3.1,10.7228
0.8,3.1,10.1567
0.9,3.1,9.44363
1,3.1,8.64644
1.1,3.1,7.82577
1.2,3.1,7.0304
1.3,3.1,6.29246
1.4,3.1,5.62744
1.5,3.1,5.03778
1.6,3.1,4.51782
1.7,3.1,4.0585
1.8,3.1,3.6507
1.9,3.1,3.28692
2,3.1,2.96177
2.1,3.1,2.67161
2.2,3.1,2.41395
2.3,3.1,2.18686
2.4,3.1,1.98853
2.5,3.1,1.81707
2.6,3.1,1.67037
2.7,3.1,1.54618
2.8,3.1,1.44215
